Date,Open,High,Low,Close,Adj Close**,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2021-07-22,34799.68,34879.28,34673.03,34823.35,34823.35,291610000.0,10692562768.41241,-1389010000.0,0.22887911318067333,-10646001507.494724,-14079.47472651846,-3461.5483570419697,-2720651.244840025,35009.50424239142,42.74048995718581,1457.9876302245243,35142.737,35620.18348404203,34665.290515957975,2.7171844016703988,0.16552586449470091,0.0,0.0,34971.59866666667,35227.10366666668,34716.09366666667,1.4612142981243823,0.20989086971552226,0.0,0.0,34673.03,35631.19,35152.11,2.726480865733376,0.1568840277197954,294.07127501979176,1.5794863868559077,-42.84814180549438,-13.911362642337442,-28.936779163156935,35004.887500000004,35161.13576923077,35035.469596627736,35078.31773843323,0.6841764772442177,0.9789808478503687,-0.29480437060615095,-0.0028580770246018155,24.485112327136314,65.77300000000105,-1.504195213736978,3.761297930455553,-5.265493144192531,34932.57,35152.11,35042.34,34622.11,0.2748499947744776,21.453943748920324,10.49900843811438,22.32318153496725,-128.42806226465726,34870.4375,35089.380000000005,32.0,64.0,-32.0,,35243.17863957401,0.0,0.0,44.050014549423736,0.2446578232302188,0.44144275750133516,0.463528258323608,-3.509866773729681,54.61293700770456,24.556875173574007,40.891197954188364,-75.443124826426,-227.71541176470055,-0.7934054757797666,-0.12214993354298805,-0.039705105882240715,-0.08244482766074733,1.8711569131589654,-1.1178442046886505,2.989001117847616,35043.16308151967,-0.6793766961244008,-0.6816949654208315,2.400896524467999
2021-07-21,34556.96,34820.24,34556.96,34798.0,34798.0,317090000.0,10956081805.179356,-1706100000.0,0.3272809236987859,-10273462934.995413,-7269.696426881949,-2830.7493021911932,-2211959.166554476,34971.60291103217,42.07980098575499,1457.9876302245243,35134.6025,35629.406463762505,34639.7985362375,2.8166191079720013,0.15986276924656656,0.0,0.0,34956.414333333334,35212.56533333333,34700.263333333336,1.465545050229826,0.19077939704835176,0.0,0.0,34556.96,35631.19,35094.075,3.0574701962260797,0.22438397736052815,291.30314751781253,1.58702351374087,-58.61764898108959,-22.852619910087874,-35.76502907100171,34970.67833333334,35145.16961538461,34998.93581253116,35057.55346151225,0.7395618317858591,0.9883945595848385,-0.24883272779897936,-0.006993612018380657,24.59555642520283,-70.35250000000087,-2.1345205944513572,2.285965812846987,-4.420486407298345,34874.535,35094.075,34984.305,34622.11,0.1374249973872388,22.86724438988706,9.841049821192916,23.65478203388273,-135.98714569239218,34890.015,35089.380000000005,28.000000000000004,60.0,-31.999999999999996,,35197.56674840809,0.0,0.0,43.53607963051523,0.20432908223686094,0.3116323544084461,0.422479224384406,-4.888718907272873,60.359558144106174,34.94194221764786,34.54259687096118,-65.05805778235214,-278.675823529411,-1.1659397117344699,-0.16720404932261648,-0.06520489457031586,-0.10199915475230062,2.8076250323878695,-0.33275035727334645,3.140375389661216,35042.0765820233,-0.07279598315497182,-0.07282249229678683,2.3263527850835075
2021-07-20,33981.79,34621.79,33981.79,34511.99,34511.99,387020000.0,11210305567.679352,-2093120000.0,0.3597139558463196,-24618909687.139038,-63965.27311250027,-7055.978889611063,-3411804.419516973,34904.541042046345,40.2406363800129,1457.9876302245243,35093.038,35646.87961738176,34539.19638261824,3.1564187596511903,-0.02456151882090221,0.0,1.0,34895.210999999996,35174.701,34615.721,1.6018817023344643,-0.18557193459515398,0.0,1.0,33981.79,35631.19,34806.490000000005,4.700077548145024,0.32145022432399456,343.7938327660312,1.626012936831326,-93.12028111033578,-36.90615215013746,-56.21412896019832,34924.65666666667,35110.803846153845,34924.02107214175,35017.14135325209,0.6267221308852615,0.9902989109446222,-0.36357678005936067,-0.012882671155651481,25.02946795279614,-300.3680000000022,-4.449748935036265,0.8693080667905553,-5.31905700182682,34576.655,34806.490000000005,34691.5725,34622.11,0.0687124986936194,25.451964211145054,8.15476663905813,31.67638457986572,-225.2508115181048,34923.837499999994,35048.89,24.0,100.0,-76.0,,35133.50607356728,0.0,0.0,38.13071542114113,0.0,0.14966230182235998,0.300912471244047,-7.792439769779808,61.42578506868307,41.91304347826064,33.80395362316083,-58.08695652173936,-387.0948235294127,-1.5749944744290896,-0.2659277071504513,-0.10534945708634295,-0.1605782500641083,5.381176204457704,0.8100349550728636,4.571141249384841,34993.30064152297,-0.8219150525892394,-0.8253113972052972,1.485317088777327
2021-07-19,34528.48,34528.48,33741.76,33962.04,33962.04,440440000.0,11016510176.18047,-2533560000.0,0.26383013290311036,-55704776588.976135,-29770.82517482491,-9321.729167445676,-10199405.405431425,34801.35414527006,32.675678042868114,1457.9876302245243,35009.87,35701.406194020215,34318.33380597979,3.950521347381254,-0.2576103818286732,0.0,1.0,34808.338,35128.109000000004,34488.566999999995,1.837324149173708,-0.823287602690656,0.0,1.0,33741.76,35610.57,34676.165,5.337951840438132,0.11787180077161355,388.0864494894282,1.8315150965016842,-162.9617133356951,-62.117264387248994,-100.8444489484461,34855.4375,35056.79538461538,34776.02398411994,34938.98569745564,0.6178308816389029,1.012909754079577,-0.3950788724406742,-0.02272807994884874,25.579597614167668,106.52999999999884,-7.785128916400065,-0.6746639792061099,-7.110464937193956,34456.64,34686.475000000006,34571.5575,34622.11,0.0343562493468097,28.20275967844207,6.92334202962626,31.50028583153538,-276.4427378006042,34959.8875,34895.770000000004,20.0,100.0,-80.0,,34995.30014473921,0.0,0.0,30.33228155807882,0.0,0.06810969407895372,0.1764681167699199,-13.31495872716017,56.19599432279874,15.188058054952188,30.681014583620225,-84.8119419450478,-534.5110882352892,-2.3873706731906386,-0.4664179857618547,-0.1775631628214453,-0.28885482294040943,8.548349721520143,2.3576979083623195,6.190651813157824,34860.8954017858,-1.5935041705795516,-1.6063369582116849,-0.13185567155821198
2021-07-16,35007.94,35090.01,34647.82,34687.85,34687.85,322980000.0,10752006801.160679,-2210580000.0,0.22968819310744185,-14258077961.979656,100463.43768964053,-313.36684840079187,-115955.30623580329,34792.67140417014,39.46925352563655,1489.1465948183254,34968.4935,35632.57598937231,34304.411010627686,3.798176146034493,0.288698313469113,0.0,0.0,34792.09733333333,35132.57033333334,34451.624333333326,1.9571858329667742,0.34690807592183354,0.0,0.0,33741.76,35510.77,34626.265,5.05886820660431,0.53481325713252,462.07480454048545,1.8159633922358802,-157.92429740586522,-81.27867099097224,-76.64562641489297,34819.725,35031.87769230769,34762.4587557938,34920.383053199665,0.7681057939560416,0.8333687407480436,-0.06526294679200195,-0.030724421825253555,25.946574386417982,-130.33349999999336,-9.691544746668221,-2.310749946435969,-7.380794800232252,34446.065,34686.475000000006,34566.270000000004,34622.11,0.01717812467340485,28.03992555000599,15.026983747446772,25.544314651259132,-46.61641244461084,34948.854999999996,34895.770000000004,16.0,96.0,-80.0,33741.76,,1.0,0.0,46.02251792069661,0.7592616499904489,0.25308721666348305,0.1569530708549322,-12.333823611451857,56.79490937506956,65.2318405902022,40.77764737447168,-34.76815940979781,-539.8007647058839,-1.220369969586868,-0.45224102257204485,-0.23249873477156524,-0.2197422878004796,7.886532312020201,3.463464789093896,4.423067522926305,34858.14704931702,2.1371213272229683,2.1146051235485075,2.0024477399867457
2021-07-15,34924.81,34990.41,34762.87,34987.02,34987.02,320450000.0,11062908365.720737,-1890130000.0,0.2455896370971183,1474365532.5887833,548.5244187862392,-105.58811392748784,9666238.330993284,34796.84147551408,46.21329452523317,1501.9899387203486,34942.852,35560.894317987935,34324.80968201206,3.53744633087154,0.5357321810452953,0.0,0.0,34775.37266666667,35120.04666666667,34430.69866666667,1.982287886912455,0.8070253824386631,0.0,0.0,33741.76,35501.16,34621.46000000001,5.035078418899527,0.7077753779697589,446.12332408643744,1.709316940125279,-128.31248381519254,-90.6854335558163,-37.62705025937623,34832.13,35026.76,34797.00663951783,34925.31912333302,0.783079816398945,0.8377846780385672,-0.05470486163962218,-0.03541647845611108,26.089170320719372,-7.381999999997788,-10.620200616107365,-3.821488518902545,-6.79871209720482,34446.065,34686.475000000006,34566.270000000004,34622.11,50.0085890623367,27.888722430743915,14.248744145065201,24.221388000680744,-4.693784223103277,34875.38,34850.92,12.0,92.0,-80.0,33741.76,,0.0,0.0,50.928305406565514,0.9966561808910576,0.5853059436271689,0.30216761812320186,-9.666982389311075,59.03751306374401,85.85927534732969,55.42639133082802,-14.14072465267032,-505.86347058823594,0.4272900750211644,-0.3673910132705677,-0.25947719047136575,-0.10791382279920197,7.215207179766174,4.2138132672283515,3.0013939125378224,34859.129793721935,0.8624633697389639,0.8587654016199764,2.88218148798125
2021-07-14,34920.83,35069.18,34826.87,34933.23,34933.23,344340000.0,11020858839.906702,-2234470000.0,0.2001674114907074,-1382265057.7807276,5023.319785676786,268.8142310241161,2234366.148831466,34797.240957759255,47.24492639233756,1501.9899387203486,34915.265,35481.10266924788,34349.42733075212,3.241205067456185,0.5158746942598247,0.0,0.0,34772.210666666666,35117.16266666666,34427.25866666667,1.9840671236394836,0.733393824841338,0.0,0.0,33741.76,35285.16,34513.46000000001,4.420416113124164,0.7719774523778671,425.7419916777935,1.6738341313429426,-107.94103460523183,-94.1365537656994,-13.804480839532431,34831.943333333336,35028.26423076923,34817.96407959201,34925.905114197245,0.8012845045333424,0.8322316004815159,-0.030947095948173464,-0.03792330401345477,26.031660122689978,169.26499999999942,-10.817360043908797,-5.2079826466952985,-5.609377397213499,34446.065,34686.475000000006,34566.270000000004,34622.11,75.00429453116836,27.421175666328185,15.029454478113704,23.185751846784715,15.269348911695605,34831.174999999996,34811.384999999995,8.0,88.0,-80.0,33768.725,,0.0,0.0,50.04756634258958,0.9540365938134133,0.9033181415649733,0.580570433951875,-7.984136985822357,56.926470924382116,82.15051539283637,77.74721044345607,-17.849484607163625,-441.57258823529264,-0.0064118215670147345,-0.309057229160696,-0.2693931982092318,-0.0396640309514642,7.196604733267896,4.810371560436261,2.386233172831635,34859.44359803472,-0.15374273087560564,-0.15386103628483028,2.7240076125772283
2021-07-13,34959.96,35018.79,34876.89,34888.79,34888.79,322430000.0,10752508008.335178,-2556900000.0,0.11823740940716095,-3231768506.6693025,-8.141767205342589,-680.0848279969351,-939574.1961641336,34798.727001917025,46.36167685917651,1500.0791954859917,34896.471,35439.13371708663,34353.808282913364,3.1101294860826134,0.49292286003981123,0.0,0.0,34764.51,35103.569,34425.451,1.950604222524644,0.6832719379223062,0.0,0.0,33741.76,35246.79,34494.275,4.312842980598235,0.7621309874221774,397.3577925100143,1.5781909680973765,-94.29547143953096,-94.16833730046571,-0.12713413906524806,34815.63166666666,35025.498846153845,34828.860375039396,34923.15584647893,0.7845876971076073,0.846933901872511,-0.06234620476490371,-0.03903136080318265,25.82766368088478,34.45900000000256,-11.425875869464436,-6.530499800173022,-4.895376069291414,34418.545,34686.475000000006,34552.51,34622.11,87.50214726558418,26.987025099370722,14.634823293901942,22.57695924413497,15.791456611224154,34831.174999999996,34752.975,4.0,84.0,-80.0,33795.1507,,0.0,0.0,49.289169143464534,0.9173372162229186,0.9560099969757966,0.8148780273893129,-6.9352997911623735,57.51302116275097,80.22535250671463,82.74504774896023,-19.774647493285375,-297.8112647058806,-0.557909711203194,-0.27000844899026544,-0.2695162483654385,-0.0004922006248269106,6.554839732484802,5.15926519484597,1.395574537638832,34859.78119578437,-0.12721411675932215,-0.12729510260776067,2.5933281735931235
2021-07-12,34836.75,35014.9,34730.15,34996.18,34996.18,294800000.0,11008546596.57047,-2262100000.0,0.17173373488215296,1752565851.4262867,-7274.744318181692,-1130.1867978937823,497237.3946652253,34795.68985172542,40.01900529870834,1504.6965383288716,34891.1875,35427.77247298643,34354.60252701357,3.075762170527602,0.5978339920848436,0.0,0.0,34747.721999999994,35095.238,34400.206,2.0002232088768275,0.8574770658041682,0.0,0.0,33741.76,35246.79,34494.275,4.313496065446322,0.8334850468096976,386.0970132590129,1.4951530415586116,-73.96318723347213,-90.127307287067,16.16412005359487,34821.06916666666,35012.14884615385,34854.60185580257,34928.56504303604,0.7532427323686625,0.8385314822057092,-0.0852887498370467,-0.03847994478359037,25.599367992542906,167.3324999999968,-11.504337126854251,-7.770323562514193,-3.7340135643400583,34415.885,34686.475000000006,34551.18000000001,34622.11,93.7510736327921,26.993216295029647,13.848986779499603,24.13178868464997,14.804389602727559,34828.7825,34752.975,4.0,80.0,-76.0,33821.047886,,0.0,0.0,51.21310850316399,1.0,0.9571246033454441,0.9388175806287379,-5.479873355509317,58.763388851904324,87.73640331244425,83.37075707066508,-12.263596687555754,-136.13555882352375,0.186797202364781,-0.2117555849842125,-0.25796411568919336,0.04620853070498085,5.293502321142426,5.186112620105261,0.10738970103716472,34861.18594319386,0.30780660492955025,0.30733385026433524,2.9091172139284804
2021-07-09,34457.51,34893.72,34457.51,34870.16,34870.16,301750000.0,11277701149.423458,-2563850000.0,0.19325808136632058,-3930162841.634473,-28465.322651201248,-3699.2706106582336,-179177.15088780608,34778.23513893851,34.45638027656156,1504.6965383288716,34874.27,35390.72749424307,34357.81250575693,2.9618254044776853,0.49602096973535353,0.0,0.0,34721.36866666666,35088.48366666667,34354.253666666664,2.114634382788261,0.7026494876718977,0.0,0.0,33741.76,35192.11,34466.935,4.158796728935111,0.7780190988382133,401.35431193311143,1.454065470966709,-67.24332710356248,-85.5505112503661,18.30718414680362,34805.372500000005,34983.101153846146,34856.99541644833,34924.23874355189,0.6906298598976278,0.8699993477223474,-0.17936948782471962,-0.0374662745289619,25.589916988849183,270.0400000000009,-11.777420148631636,-8.91179299972471,-2.865627148906926,34415.885,34676.165,34546.025,34622.11,96.87553681639605,27.66171130673783,12.4833942050968,26.743047883934302,-47.52722634085571,34891.415,34752.975,4.0,76.0,-72.0,33846.427128280004,,0.0,0.0,48.86999532270545,0.8877863799829034,0.935041198735274,0.9493919330188382,-4.999123115249496,60.33100583816719,80.10733985986192,82.6896985596736,-19.89266014013808,-154.90849999999773,-0.5372731079349422,-0.19254056644535367,-0.24487940584042545,0.05233883939507178,4.417131161299102,5.032316328344029,-0.6151851670449267,34861.297386363,-0.3600964448119637,-0.3607463527258048,2.538545141453752
2021-07-08,34569.01,34569.01,34145.59,34421.93,34421.93,335690000.0,11380179278.467905,-2899540000.0,0.17194777615307563,-24863900821.401127,-40150.41773660305,-6162.304689396209,-5401636.571193821,34734.05924836502,34.58669762736747,1504.6965383288716,34842.153999999995,35386.4943425944,34297.81365740559,3.1246078677822577,0.11400619509740358,0.0,0.0,34680.06433333333,35068.89633333333,34291.23233333333,2.242394917510381,0.16806444256988548,0.0,0.0,33741.76,35192.11,34466.935,4.162630129009816,0.46896955907194743,433.67588073980096,1.4644648874230743,-96.96841301769746,-87.83409160383238,-9.13432141386508,34745.17416666667,34941.04538461538,34790.06227545628,34887.03068847398,0.6345570595076998,0.8749853425408574,-0.24042828303315755,-0.038611706648130385,25.70035197793663,219.39600000000792,-13.037543100924587,-10.123239944888404,-2.9143031560361834,34415.885,34626.265,34521.075,34622.11,79.99330403656519,28.898544474370908,10.923147774329722,28.781057192566145,-157.94212104275502,34891.415,34752.975,4.0,72.0,-68.0,33871.2987857144,,0.0,0.0,41.58263470220669,0.5387886779443822,0.8088583526424286,0.9003413849077155,-6.966146107635583,61.25820118695201,48.286608784546324,72.04345065228416,-51.713391215453676,-228.2739999999976,-2.055467869478722,-0.27794974551885265,-0.2514934737761109,-0.026456271742741733,4.533240590681025,4.932501180811429,-0.39926059013040405,34850.71752027884,-1.2854257049580542,-1.2937587885950563,1.2204883247154852
2021-07-07,34604.17,34708.78,34435.59,34681.79,34681.79,302700000.0,11623068355.66693,-2596840000.0,0.24813949818977896,-10074826132.629513,19393.60196564257,-4697.462763902172,-2029885.4199513048,34706.29154564927,34.19073105759814,1516.0558793783173,34836.61,35385.09614757329,34288.12385242671,3.148906553038832,0.35886608013257787,0.0,0.0,34668.42966666666,35058.252666666674,34278.60666666667,2.2488644784209235,0.5171364097722944,0.0,0.0,33741.76,35192.11,34466.935,4.1632925821427476,0.6481401041128002,418.9932926658207,1.4663478064467521,-98.42267220377835,-89.95180772382157,-8.470864479956774,34713.5275,34909.58153846154,34773.40500230916,34871.82767451294,0.682478739369685,0.8468234117058526,-0.16434467233616767,-0.039633013792968616,25.787392179639184,-13.260000000002037,-13.036075729174026,-11.077276255348153,-1.9587994738258736,34415.885,34621.46000000001,34518.6725,34686.475000000006,55.733714202712974,29.411402996462364,12.835621595281804,27.324995421639798,-68.01790686546629,35115.7325,34700.035,4.0,68.0,-64.0,33895.673010000115,,0.0,0.0,46.55809318257037,0.7770674823925354,0.7345475134399404,0.826149021605881,-6.971833659039136,62.61809941290306,66.73458231873964,65.04284365438262,-33.26541768126036,-279.07023529411526,-1.0831238208236715,-0.28224122097194615,-0.257643023215278,-0.02459819775666816,3.7433981139900943,4.694680567447162,-0.9512824534570679,34849.390242951085,0.7549257116030494,0.7520904081349755,1.9846278164889153
2021-07-06,34790.16,34814.2,34358.42,34577.37,34577.37,348430000.0,11609399637.42568,-2945270000.0,0.20226902625206494,-13833145342.25378,1847.6860488476837,-4960.637402585587,1236106.4152435197,34676.06805558127,27.90752586873741,1516.0558793783173,34809.658500000005,35353.45635524657,34265.86064475344,3.124407872295355,0.2864201763956205,0.0,0.0,34689.577,35060.978,34318.176,2.141282956549177,0.34894090215158546,0.0,0.0,33741.76,35192.11,34466.935,4.166516026004674,0.5761436894542706,422.6719633992385,1.4882015228644632,-106.77022373471846,-93.31549092600096,-13.454732808717495,34693.02916666667,34874.67384615385,34743.24577118467,34850.01599491939,0.6722370873669652,0.8476053755035777,-0.17536828813661254,-0.041033289636940064,25.949082138410738,-11.658500000005006,-13.046283471043807,-11.661848983641903,-1.3844344874019043,34617.8,34513.46000000001,34565.630000000005,34686.475000000006,35.694682563818475,29.426038031024888,13.655753279108756,25.147981148528682,-67.60709857719465,35115.7325,34689.024999999994,8.0,64.0,-56.0,33919.559749800115,,0.0,0.0,44.9030992858243,0.6978084616124406,0.671221540649786,0.7382091355773849,-7.499846230938062,58.22692544611015,61.733785471013746,58.918325524766566,-38.266214528986254,-330.53417647058814,-0.7063651256986934,-0.30637065919936435,-0.2673885504120953,-0.03898210878726904,4.227199957005437,4.601184445358817,-0.37398448835338005,34847.69278908722,-0.30108019222767624,-0.30153435045452426,1.6775723030163503
2021-07-02,34642.42,34821.93,34613.49,34786.35,34786.35,301860000.0,11808206684.0578,-2643410000.0,0.2630050796444426,-2845167036.217703,9073.4168157426,-3902.422084970032,775339.026328265,34658.03837098419,34.528412311988234,1525.2186745149188,34807.068,35350.791693380896,34263.3443066191,3.1242142738417167,0.4809480437838055,0.0,0.0,34755.89333333333,35069.46633333333,34442.32033333333,1.8044306730522843,0.5485639175992013,0.0,0.0,33741.76,35171.52,34456.64,4.1076714648875186,0.7306051365264102,404.8607670593144,1.462436634132722,-95.42280429331731,-93.73695359946424,-1.6858506938530695,34692.058333333334,34856.276923076926,34749.877191002415,34845.29999529573,0.7249597443006406,0.8390226037265271,-0.11406285942588656,-0.0413824237843578,26.039121537192038,-295.07800000000134,-11.411987977574574,-11.853009342631498,0.44102136505692435,34607.384999999995,34494.275,34550.83,34686.475000000006,29.611814014864166,29.40503834389417,13.193851135052375,24.041174633875883,-13.633106944768278,35115.7325,34641.36,4.0,60.0,-56.0,33942.96875480411,,0.0,0.0,48.82389453605997,0.8855785753415105,0.7868181731154955,0.7308624090684073,-6.708132687260402,60.53440880314839,77.47747079547536,68.6486128617429,-22.52252920452464,-352.54261764705734,-0.03347893557101401,-0.27384698741637986,-0.26868023781295225,-0.005166749603427612,3.3924784464396054,4.359443245574975,-0.9669647991353698,34843.1130660036,0.6043837342168956,0.6025646614993718,2.292095011362405
2021-07-01,34507.32,34640.28,34498.85,34633.53,34633.53,268280000.0,12050878397.272818,-2911690000.0,0.3210843582706844,-8295650259.615163,-7809.805930371293,-3454.5885995309486,645811.2102829537,34645.659086669,34.71561737305929,1518.518232593321,34791.971000000005,35337.36026454025,34246.58173545976,3.135144396046115,0.35474503230864873,0.0,0.0,34734.126000000004,35017.623,34450.629,1.632383092063404,0.322580133123099,0.0,0.0,33741.76,35171.52,34456.64,4.109453873711249,0.6237200649059983,393.124690353383,1.4503642397449086,-97.63570582164539,-94.51670404390048,-3.119001777744913,34702.18666666667,34838.264615384614,34731.977623155886,34829.61332897753,0.7366177225461609,0.8367999950820225,-0.10018227253586165,-0.04178447692119222,26.058936696450452,-829.9310000000041,-11.295693975683333,-11.928064160362162,0.6323701846788286,34607.384999999995,34494.275,34550.83,34686.475000000006,14.805907007432083,29.67057731941835,12.497499172443808,24.876849060969263,-55.98569028836352,35115.7325,34641.36,36.0,56.00000000000001,-20.000000000000007,33965.90957970803,,0.0,0.0,46.232946402915395,0.761495935321623,0.7816276574251914,0.7465557903968243,-6.849347488709082,61.25844449650402,66.14277767476335,68.45134464708416,-33.857222325236656,-365.68011764705443,0.35216746411899424,-0.28032382932145405,-0.27100895611465264,-0.00931487320680141,1.8440826565713768,3.856371127774256,-2.0122884712028792,34841.68187904935,-0.43931024669159324,-0.4402780496342018,1.8427153564219978
2021-06-30,34290.74,34553.16,34245.48,34502.51,34502.51,295560000.0,12249128763.88748,-3207250000.0,0.3460705448230329,-12642596108.241432,-17722.622005683657,-4201.226140873928,-2296696.5819138633,34626.51231953919,34.89785778736153,1518.518232593321,34762.87,35304.81220861612,34220.92779138389,3.117937089866941,0.259789885470586,0.0,0.0,34686.15433333333,34977.66533333333,34394.643333333326,1.680849351003785,0.1850130298113537,0.0,0.0,33741.76,35150.37,34446.065,4.052053239562787,0.5400714179226327,392.61722131804424,1.4658074048555807,-108.70854085584142,-97.35507140628867,-11.353469449552748,34747.22583333333,34811.11076923077,34696.67491190114,34805.38345275698,0.709082131434436,0.832375837306137,-0.12329370587170096,-0.0428558532262863,26.05912350312422,-75.02000000000407,-11.893252769467827,-12.047607796535386,0.15435502706755955,34582.19,34466.935,34524.5625,34686.475000000006,7.402953503716041,30.48171489402096,11.60704149360699,27.756544373516178,-95.37875557518787,35201.350000000006,34622.11,32.0,52.0,-20.0,33988.39158811387,,0.0,0.0,44.07348343599588,0.6580774752865525,0.7683839953165621,0.7789432752857497,-7.617290669467483,59.683671455069735,56.42499536436121,66.68174794486664,-43.57500463563879,-335.19420588236244,1.59139439209188,-0.31233254764567314,-0.27927367442085677,-0.033058873224816376,1.2989692933615227,3.3448907608917096,-2.045921467530187,34821.69687041372,-0.3783039153098078,-0.3790212943917126,1.4574403767708244
2021-06-29,34338.89,34469.83,34266.83,34292.29,34292.29,282360000.0,12037595223.000778,-3489610000.0,0.3462698726677822,-19316185121.349846,-2227.9961750957377,208.57935465496715,-2838503.487597702,34630.6397843556,35.70849487000267,1509.2660679578853,34730.938,35303.88042428335,34157.99557571665,3.29932018699494,0.11719713761057786,0.0,0.0,34626.14333333333,34913.723333333335,34338.56333333333,1.6610570644935725,-0.0804529754039407,0.0,1.0,33741.76,35150.37,34446.065,4.055778741132763,0.3908320968898408,376.92349918623984,1.469017736053071,-132.9146817988003,-104.466993484791,-28.447688314009298,34714.262500000004,34781.42,34634.46184853173,34767.37653033053,0.8035225624889442,0.8209832552617702,-0.017460692772826025,-0.04542252743214529,25.988238505871966,256.0819999999949,-13.038607713683103,-12.226800223670795,-0.811807490012308,34580.244999999995,34466.935,34523.59,34686.475000000006,3.7014767518580207,31.234914070437668,11.090209213436268,26.520615465523083,-107.66085160784401,35169.4,34622.11,28.000000000000004,48.0,-19.999999999999996,34010.42395635159,,0.0,0.0,40.78205501320476,0.5004482572748663,0.6400072226276806,0.7300062917898114,-9.274227061546934,54.422008132340196,40.83293157797136,54.46690153903197,-59.16706842202864,-348.264323529409,-1.1403416470031946,-0.3822971275467033,-0.2998783650460261,-0.0824187625006772,0.5110274370148599,2.77811809611634,-2.26709065910148,34780.275044219445,-0.6092890053506328,-0.6111527450412879,0.839271347444992
2021-06-28,34428.1,34449.65,34186.13,34283.27,34283.27,280280000.0,11963951525.368715,-3769890000.0,0.29606014229844935,-16917890904.014318,-4742.382189239624,1996.3252821967733,-1794111.2927450738,34665.98648171758,36.994010259861774,1508.8690813485634,34692.1755,35276.01814165839,34108.33285834161,3.3658462361830828,0.14981531766974457,0.0,0.0,34563.962666666666,34863.704666666665,34264.22066666667,1.7344191861951537,0.03177621643501567,0.0,0.0,33741.76,35150.37,34446.065,4.0603103717148,0.3844286211229471,365.58314926761625,1.2829987665903142,-151.08445397007745,-113.79048558184829,-37.29396838822916,34655.61666666666,34761.82769230769,34580.432333373006,34731.516787343084,0.8137553917247556,0.7907929342386071,0.022962457486148558,-0.04884602820410909,25.806006382814306,241.05450000000565,-13.612350281158243,-12.46102390748235,-1.151326373675893,34519.655,34466.935,34493.295,34686.475000000006,1.8507383759290104,32.11051980013221,10.525843602738833,26.72942405939578,-104.4612352241723,35185.8125,34622.11,24.0,44.0,-20.0,34032.015677224554,,0.0,0.0,40.64180683310433,0.0,0.3861752441871397,0.5981888207104608,-10.648938786877027,56.88034896330612,14.578259672603236,37.278728871645264,-85.42174032739676,-369.19420588235516,-2.0114602501156145,-0.43500678330620995,-0.3269040486980629,-0.10810273460814707,-0.17342991905268124,2.1878084930825357,-2.361238412135217,34743.525890271914,-0.02630328858178599,-0.026306748503479582,0.8127473028987087
